Period,Cycle_Number,velocity,experiment_number,position,displacement,smoothed_displacement
21938.296,118845,210.0,2,0,0.0002145075,0.000163624
22239.218,120470,210.0,2,0,0.0001995425,0.0001596319999999
22539.89,122091,210.0,2,0,0.0002194975,0.000164622
22839.984,123714,210.0,2,0,0.0002120125,0.000161627
23140.953,125343,210.0,2,0,0.0002120175,0.000165619
23441.406,126965,210.0,2,0,0.0002145074999999,0.0001696079999999
23741.75,128589,210.0,2,0,0.000217,0.000162625
24042.5,130212,210.0,2,0,0.0002269774999999,0.0001686119999999
24342.531,131833,210.0,2,0,0.000224485,0.000171604
24642.937,133457,210.0,2,0,0.000219495,0.000175597
24943.484,135082,210.0,2,0,0.000212015,0.000171605
25244.437,136705,210.0,2,0,0.0002070275,0.000163624
25544.656,138329,210.0,2,0,0.000219495,0.000159633
25845.218,139953,210.0,2,0,0.0002095199999999,0.0001716069999999
26145.968,141578,210.0,2,0,0.0001995425,0.000168612
26445.984,143200,210.0,2,0,0.00020952,0.000171606
26746.718,144823,210.0,2,0,0.0002294699999999,0.0001686099999999
27046.906,146446,210.0,2,0,0.0002095224999999,0.0001626269999999
27347.0,148069,210.0,2,0,0.00020952,0.000165621
27647.421,149691,210.0,2,0,0.0002244849999999,0.0001686149999999
27947.515,151309,210.0,2,0,0.0002194975,0.0001745979999999
28248.062,152936,210.0,2,0,0.0002194975,0.0001626259999999
28548.546,154560,210.0,2,0,0.0002194975,0.0001676139999999
28848.671,156180,210.0,2,0,0.0002095149999999,0.00016063
29149.406,157807,210.0,2,0,0.0002194974999999,0.00016961
29449.796,159430,210.0,2,0,0.000214505,0.0001646209999999
29750.812,161055,210.0,2,0,0.00020453,0.0001676159999999
30050.875,162677,210.0,2,0,0.00022199,0.000169611
30350.906,164296,210.0,2,0,0.00022199,0.0001646229999999
30650.953,165917,210.0,2,0,0.0002194949999999,0.000170607
30951.015,167541,210.0,2,0,0.00022199,0.0001676139999999
31251.25,169163,210.0,2,0,0.000214505,0.000166617
31551.703,170787,210.0,2,0,0.00022199,0.0001706069999999
31852.312,172408,210.0,2,0,0.000214505,0.00016961
32152.875,174035,210.0,2,0,0.0002244824999999,0.000167615
32452.984,175657,210.0,2,0,0.0002194975,0.00016562
32753.734,177280,210.0,2,0,0.0002070225,0.000166618
33054.39,178904,210.0,2,0,0.00021201,0.000168612
33355.328,180528,210.0,2,0,0.0002219925,0.0001646219999999
33655.484,182153,210.0,2,0,0.000231965,0.000170608
33956.093,183776,210.0,2,0,0.000207025,0.000164623
34256.265,185399,210.0,2,0,0.000224485,0.0001765929999999
34556.421,187022,210.0,2,0,0.000207025,0.000167615
34856.875,188642,210.0,2,0,0.000219495,0.0001686109999999
35157.812,190271,210.0,2,0,0.000217,0.0001686119999999
35458.0,191893,210.0,2,0,0.00020952,0.000166618
35758.562,193513,210.0,2,0,0.000219495,0.0001656189999999
36059.484,195141,210.0,2,0,0.0002120124999999,0.0001696109999999
36359.75,196765,210.0,2,0,0.0002219874999999,0.000174596
36660.062,198386,210.0,2,0,0.00020952,0.0001666169999999
36960.687,200011,210.0,2,0,0.00022199,0.0001676149999999
300.343,1932,210.0,2,1,0.0002421174999999,0.000185788
600.562,3554,210.0,2,1,0.0002371774999999,0.000177883
901.359,5178,210.0,2,1,0.00021988,0.0001847989999999
